,PM2.5,PM10,CO,NO2,SO2,O3,����,ѹǿ,��ˮ��,�¶�,ʪ��,time
3323,40.0,63.0,0.5,74.0,17.0,26.0,0.2,1015.2,49.6,15.0,83.0,2019/4/21 6:00
3324,42.0,67.0,0.5,103.0,17.0,37.0,0.4,1015.8,49.6,18.0,73.0,2019/4/21 7:00
3325,26.0,36.0,0.5,26.0,14.0,95.0,0.9,1015.9,49.6,26.0,28.0,2019/4/21 10:00
3326,14.0,20.0,0.4,23.0,14.0,104.0,1.2,1015.0,49.7,28.0,18.0,2019/4/21 13:00
3327,30.0,49.0,0.5,67.0,17.0,88.0,0.2,1014.0,49.7,21.0,34.0,2019/4/21 19:00
3328,37.0,59.0,0.6,131.0,17.0,59.0,0.1,1015.9,49.7,17.0,54.0,2019/4/21 23:00
3329,42.0,66.0,0.5,54.0,17.0,54.0,0.3,1015.0,49.7,16.0,54.0,2019/4/22 2:00
3330,38.0,61.0,0.4,54.0,17.0,38.0,0.3,1015.3,49.7,15.0,60.0,2019/4/22 4:00
3331,42.0,66.0,0.5,79.0,17.0,32.0,0.2,1016.0,49.7,14.0,65.0,2019/4/22 5:00
3332,36.0,57.0,0.5,51.0,14.0,58.0,0.2,1017.6,49.7,23.0,38.0,2019/4/22 8:00
3333,15.0,19.0,0.4,25.0,14.0,58.0,1.3,1017.7,49.7,25.0,21.0,2019/4/22 9:00
3334,24.0,34.0,0.5,24.0,14.0,67.0,0.9,1017.7,49.7,26.0,23.0,2019/4/22 10:00
3335,20.0,26.0,0.5,25.0,14.0,83.0,0.6,1017.3,49.7,27.0,21.0,2019/4/22 11:00
3336,15.0,21.0,0.4,22.0,14.0,106.0,0.9,1014.9,49.9,30.0,15.0,2019/4/22 14:00
3337,15.0,20.0,0.4,21.0,14.0,118.0,1.2,1014.0,50.0,30.0,15.0,2019/4/22 15:00
3338,21.0,28.0,0.4,21.0,14.0,118.0,1.1,1013.8,50.1,30.0,15.0,2019/4/22 16:00
3339,26.0,36.0,0.4,21.0,14.0,132.0,0.8,1013.9,50.1,29.0,18.0,2019/4/22 17:00
3340,25.0,37.0,0.4,24.0,14.0,143.0,0.6,1013.8,50.1,26.0,22.0,2019/4/22 18:00
3341,26.0,37.0,0.4,25.0,14.0,134.0,0.8,1014.4,50.1,23.0,25.0,2019/4/22 19:00
3342,24.0,30.0,0.4,25.0,14.0,82.0,0.8,1015.9,50.1,22.0,19.0,2019/4/22 22:00
3343,22.0,28.0,0.4,27.0,14.0,86.0,1.3,1014.5,50.1,20.0,35.0,2019/4/23 0:00
3344,23.0,31.0,0.4,27.0,14.0,78.0,0.9,1014.4,50.1,19.0,38.0,2019/4/23 2:00
3345,24.0,30.0,0.4,27.0,14.0,45.0,0.2,1014.0,50.1,17.0,39.0,2019/4/23 5:00
3346,29.0,42.0,0.4,38.0,16.0,54.0,0.2,1014.4,50.1,17.0,45.0,2019/4/23 6:00
3347,26.0,41.0,0.4,46.0,14.0,76.0,0.5,1014.3,50.1,21.0,38.0,2019/4/23 7:00
3348,27.0,40.0,0.4,26.0,14.0,88.0,0.8,1014.3,50.1,24.0,24.0,2019/4/23 8:00
3349,24.0,38.0,0.5,25.0,14.0,90.0,1.0,1014.5,50.2,25.0,27.0,2019/4/23 9:00
3350,27.0,42.0,0.5,24.0,14.0,95.0,2.0,1014.1,50.2,27.0,24.0,2019/4/23 10:00
3351,22.0,30.0,0.5,17.0,14.0,116.0,1.6,1010.7,50.5,31.0,16.0,2019/4/23 14:00
3352,28.0,40.0,0.5,18.0,14.0,140.0,0.9,1010.2,50.5,31.0,18.0,2019/4/23 15:00
3353,34.0,50.0,0.5,21.0,14.0,149.0,0.6,1010.0,50.5,30.0,20.0,2019/4/23 17:00
3354,34.0,51.0,0.5,23.0,14.0,136.0,0.2,1010.4,50.5,26.0,25.0,2019/4/23 18:00
3355,21.0,31.0,0.4,25.0,14.0,95.0,0.9,1012.1,50.5,23.0,23.0,2019/4/23 21:00
3356,30.0,45.0,0.4,27.0,14.0,82.0,1.0,1012.0,50.5,21.0,37.0,2019/4/24 0:00
3357,31.0,47.0,0.4,33.0,16.0,49.0,0.1,1011.6,50.5,18.0,47.0,2019/4/24 3:00
3358,35.0,53.0,0.5,58.0,17.0,58.0,0.3,1012.3,50.5,21.0,44.0,2019/4/24 7:00
3359,36.0,56.0,0.5,40.0,14.0,66.0,0.7,1011.9,50.5,24.0,36.0,2019/4/24 8:00
3360,36.0,55.0,0.5,27.0,14.0,72.0,1.1,1011.6,50.5,27.0,33.0,2019/4/24 9:00
3361,37.0,59.0,0.6,26.0,14.0,88.0,1.4,1011.7,50.5,28.0,31.0,2019/4/24 10:00
3362,38.0,59.0,0.6,24.0,14.0,97.0,1.0,1011.2,50.5,29.0,30.0,2019/4/24 11:00
3363,40.0,63.0,0.7,22.0,14.0,114.0,0.6,1010.7,50.5,30.0,27.0,2019/4/24 12:00
3364,41.0,66.0,0.6,21.0,14.0,138.0,0.8,1010.2,50.5,29.0,29.0,2019/4/24 13:00
3365,44.0,68.0,0.5,23.0,14.0,137.0,0.4,1009.9,50.5,29.0,30.0,2019/4/24 14:00
3366,53.0,74.0,0.7,27.0,17.0,138.0,0.5,1010.3,50.5,27.0,35.0,2019/4/24 16:00
3367,48.0,73.0,0.6,31.0,17.0,125.0,0.2,1010.5,50.5,26.0,38.0,2019/4/24 17:00
3368,28.0,40.0,0.5,35.0,16.0,72.0,0.2,1012.2,50.5,23.0,38.0,2019/4/24 20:00
3369,34.0,52.0,0.4,41.0,14.0,58.0,1.1,1014.8,50.5,18.0,53.0,2019/4/25 0:00
3370,42.0,65.0,0.4,42.0,14.0,64.0,0.8,1015.4,50.5,17.0,58.0,2019/4/25 2:00
3371,49.0,74.0,0.4,36.0,14.0,79.0,0.8,1015.9,50.5,16.0,61.0,2019/4/25 3:00
3372,60.0,82.0,0.4,40.0,14.0,84.0,0.6,1017.2,50.6,15.0,74.0,2019/4/25 5:00
3373,28.0,39.0,0.4,28.0,14.0,46.0,1.8,1019.8,50.6,16.0,65.0,2019/4/25 8:00
3374,21.0,31.0,0.4,27.0,14.0,50.0,2.3,1020.0,50.7,17.0,58.0,2019/4/25 9:00
3375,18.0,26.0,0.4,26.0,14.0,40.0,1.7,1020.1,50.7,19.0,44.0,2019/4/25 10:00
3376,16.0,23.0,0.4,25.0,14.0,48.0,1.0,1019.9,50.7,21.0,34.0,2019/4/25 11:00
3377,11.0,16.0,0.4,25.0,14.0,62.0,2.1,1019.1,50.8,21.0,31.0,2019/4/25 13:00
3378,10.0,13.0,0.4,25.0,14.0,63.0,1.3,1018.3,50.8,21.0,29.0,2019/4/25 14:00
3379,8.0,13.0,0.4,26.0,14.0,58.0,1.1,1017.5,50.8,19.0,28.0,2019/4/25 17:00
3380,10.0,14.0,0.4,27.0,14.0,47.0,0.8,1018.6,50.9,17.0,34.0,2019/4/25 20:00
3381,10.0,14.0,0.4,28.0,14.0,46.0,0.6,1019.2,50.9,14.0,47.0,2019/4/25 23:00
3382,14.0,19.0,0.4,28.0,14.0,35.0,0.5,1019.1,50.9,14.0,50.0,2019/4/26 0:00
3383,12.0,21.0,0.4,29.0,14.0,32.0,0.4,1018.2,50.9,13.0,52.0,2019/4/26 2:00
3384,11.0,14.0,0.4,38.0,14.0,26.0,0.2,1017.7,50.9,13.0,56.0,2019/4/26 3:00
3385,14.0,21.0,0.4,35.0,14.0,26.0,0.4,1018.2,50.9,12.0,56.0,2019/4/26 5:00
3386,20.0,25.0,0.5,54.0,16.0,30.0,0.6,1018.8,50.9,18.0,36.0,2019/4/26 8:00
3387,16.0,20.0,0.5,25.0,14.0,64.0,0.5,1017.7,50.9,22.0,22.0,2019/4/26 11:00
3388,17.0,25.0,0.4,24.0,14.0,101.0,0.8,1015.4,51.0,23.0,19.0,2019/4/26 14:00
3389,24.0,31.0,0.4,25.0,14.0,96.0,0.5,1014.6,51.0,22.0,23.0,2019/4/26 15:00
3390,23.0,31.0,0.4,25.0,14.0,93.0,0.7,1014.0,51.0,20.0,25.0,2019/4/26 17:00
3391,25.0,38.0,0.4,27.0,14.0,90.0,0.5,1014.0,51.0,20.0,26.0,2019/4/26 18:00
3392,28.0,42.0,0.4,27.0,14.0,80.0,0.2,1014.4,51.0,18.0,32.0,2019/4/26 20:00
3393,30.0,46.0,0.4,77.0,16.0,46.0,0.1,1014.6,51.0,17.0,40.0,2019/4/26 23:00
3394,26.0,38.0,0.4,89.0,16.0,42.0,0.5,1014.4,51.0,17.0,40.0,2019/4/27 0:00
3395,21.0,29.0,0.4,42.0,14.0,35.0,0.5,1013.8,51.0,17.0,41.0,2019/4/27 1:00
3396,20.0,26.0,0.4,37.0,14.0,43.0,0.7,1012.9,51.0,16.0,46.0,2019/4/27 3:00
3397,19.0,24.0,0.4,38.0,14.0,34.0,0.3,1012.8,51.0,16.0,48.0,2019/4/27 4:00
3398,24.0,37.0,0.4,84.0,17.0,26.0,0.5,1013.0,51.0,16.0,46.0,2019/4/27 7:00
3399,21.0,29.0,0.4,26.0,14.0,48.0,2.2,1011.0,51.0,20.0,28.0,2019/4/27 10:00
3400,20.0,26.0,0.4,25.0,14.0,74.0,0.8,1008.7,51.1,24.0,23.0,2019/4/27 13:00
3401,16.0,23.0,0.4,21.0,14.0,96.0,0.8,1006.5,51.1,27.0,19.0,2019/4/27 16:00
3402,26.0,35.0,0.5,37.0,16.0,83.0,0.2,1007.2,51.1,21.0,30.0,2019/4/27 19:00
3403,30.0,49.0,0.5,101.0,17.0,53.0,0.2,1008.7,51.1,19.0,44.0,2019/4/27 22:00
3404,29.0,44.0,0.5,138.0,17.0,44.0,0.3,1008.9,51.1,18.0,47.0,2019/4/27 23:00
3405,29.0,46.0,0.5,99.0,17.0,45.0,0.4,1008.3,51.1,18.0,49.0,2019/4/28 1:00
3406,32.0,51.0,0.4,129.0,17.0,45.0,0.4,1008.3,51.1,17.0,51.0,2019/4/28 2:00
3407,37.0,58.0,0.4,138.0,17.0,40.0,0.4,1008.0,51.1,16.0,56.0,2019/4/28 3:00
3408,38.0,62.0,0.4,103.0,17.0,40.0,0.3,1008.1,51.1,16.0,60.0,2019/4/28 4:00
3409,39.0,60.0,0.5,130.0,17.0,26.0,0.1,1008.5,51.1,15.0,65.0,2019/4/28 5:00
3410,40.0,63.0,0.6,59.0,17.0,72.0,0.2,1008.8,51.1,25.0,40.0,2019/4/28 9:00
3411,36.0,57.0,0.6,38.0,15.0,76.0,0.5,1008.8,52.5,26.0,35.0,2019/4/28 10:00
3412,58.0,78.0,0.5,24.0,14.0,100.0,0.4,1008.5,53.9,26.0,31.0,2019/4/28 11:00
3413,34.0,55.0,0.7,20.0,14.0,130.0,0.6,1007.4,55.0,29.0,25.0,2019/4/28 13:00
3414,36.0,55.0,0.7,22.0,14.0,156.0,0.3,1006.4,55.0,29.0,25.0,2019/4/28 14:00
3415,37.0,56.0,0.5,26.0,14.0,146.0,0.5,1006.3,55.0,26.0,32.0,2019/4/28 17:00
3416,39.0,59.0,0.5,37.0,17.0,133.0,1.1,1007.9,55.0,23.0,42.0,2019/4/28 20:00
3417,40.0,64.0,0.5,58.0,17.0,80.0,0.1,1008.5,55.0,21.0,48.0,2019/4/28 23:00
3418,66.0,88.0,0.5,71.0,17.0,80.0,0.3,1008.7,55.0,20.0,59.0,2019/4/29 0:00
3419,36.0,55.0,0.7,20.0,14.0,140.0,0.8,1008.1,55.0,31.0,25.0,2019/4/29 13:00
3420,32.0,47.0,0.6,20.0,14.0,138.0,1.9,1007.0,55.0,31.0,25.0,2019/4/29 16:00
3421,54.0,76.0,0.8,90.0,17.0,81.0,0.3,1008.9,55.0,23.0,50.0,2019/4/29 22:00
3422,61.0,80.0,0.8,86.0,17.0,40.0,0.2,1009.6,55.0,20.0,65.0,2019/4/30 2:00
3423,70.0,91.0,1.0,27.0,17.0,146.0,1.1,1010.9,55.0,29.0,40.0,2019/4/30 10:00
3424,34.0,51.0,0.8,17.0,14.0,134.0,0.3,1009.0,55.0,33.0,24.0,2019/4/30 13:00
3425,59.0,80.0,0.7,116.0,17.0,105.0,0.4,1009.3,55.1,24.0,48.0,2019/4/30 22:00
3426,58.0,78.0,0.6,100.0,17.0,111.0,0.8,1009.1,55.1,24.0,49.0,2019/4/30 23:00
3427,68.0,88.0,0.6,112.0,17.0,90.0,0.4,1009.4,55.1,23.0,53.0,2019/5/1 0:00
3428,65.0,83.0,0.6,89.0,17.0,75.0,0.3,1008.8,55.1,22.0,57.0,2019/5/1 1:00
3429,71.0,91.0,0.6,73.0,17.0,62.0,0.2,1008.6,55.1,22.0,61.0,2019/5/1 2:00
3430,72.0,91.0,0.6,73.0,17.0,51.0,0.2,1008.9,55.1,21.0,62.0,2019/5/1 3:00
3431,70.0,89.0,0.6,85.0,17.0,42.0,0.3,1009.0,55.1,21.0,65.0,2019/5/1 4:00
3432,73.0,94.0,0.7,99.0,17.0,36.0,0.1,1009.2,55.1,20.0,67.0,2019/5/1 5:00
3433,80.0,106.0,0.6,87.0,17.0,72.0,0.5,1009.8,55.1,21.0,66.0,2019/5/1 6:00
3434,70.0,92.0,1.0,51.0,17.0,121.0,0.6,1009.9,55.1,30.0,40.0,2019/5/1 9:00
3435,61.0,80.0,1.0,25.0,16.0,155.0,1.1,1009.8,55.1,32.0,38.0,2019/5/1 10:00
3436,51.0,73.0,0.9,22.0,14.0,180.0,0.6,1009.3,55.1,33.0,33.0,2019/5/1 11:00
3437,52.0,72.0,0.9,21.0,14.0,194.0,0.3,1008.5,55.1,33.0,36.0,2019/5/1 12:00
3438,43.0,66.0,0.9,21.0,16.0,178.0,1.5,1007.7,55.1,33.0,34.0,2019/5/1 13:00
3439,43.0,65.0,0.9,20.0,14.0,177.0,0.4,1007.6,55.1,33.0,32.0,2019/5/1 14:00
3440,44.0,67.0,0.8,23.0,17.0,165.0,0.6,1007.1,55.1,31.0,37.0,2019/5/1 16:00
3441,49.0,71.0,0.8,27.0,17.0,168.0,0.5,1007.1,55.1,30.0,43.0,2019/5/1 17:00
3442,63.0,80.0,0.7,63.0,17.0,165.0,0.5,1008.4,55.1,27.0,55.0,2019/5/1 20:00
3443,40.0,61.0,0.5,34.0,16.0,94.0,0.3,1009.1,55.1,25.0,48.0,2019/5/1 23:00
3444,68.0,88.0,0.6,112.0,17.0,90.0,0.4,1009.4,55.1,23.0,53.0,2019/5/2 0:00
3445,71.0,91.0,0.6,73.0,17.0,62.0,0.2,1008.6,55.1,22.0,61.0,2019/5/2 2:00
3446,72.0,91.0,0.6,73.0,17.0,51.0,0.2,1008.9,55.1,21.0,62.0,2019/5/2 3:00
3447,73.0,94.0,0.7,99.0,17.0,36.0,0.1,1009.2,55.1,20.0,67.0,2019/5/2 5:00
3448,68.0,87.0,0.9,111.0,17.0,106.0,0.4,1010.3,55.1,28.0,45.0,2019/5/2 8:00
3449,51.0,73.0,0.9,22.0,14.0,180.0,0.6,1009.3,55.1,33.0,33.0,2019/5/2 11:00
3450,43.0,65.0,0.9,20.0,14.0,177.0,0.4,1007.6,55.1,33.0,32.0,2019/5/2 14:00
3451,49.0,71.0,0.8,27.0,17.0,168.0,0.5,1007.1,55.1,30.0,43.0,2019/5/2 17:00
3452,63.0,80.0,0.7,63.0,17.0,165.0,0.5,1008.4,55.1,27.0,55.0,2019/5/2 20:00
3453,40.0,61.0,0.5,34.0,16.0,94.0,0.3,1009.1,55.1,25.0,48.0,2019/5/2 23:00
3454,41.0,65.0,0.5,58.0,16.0,92.0,0.6,1009.0,55.1,25.0,53.0,2019/5/3 0:00
3455,41.0,66.0,0.5,70.0,17.0,67.0,0.3,1008.2,55.1,24.0,58.0,2019/5/3 2:00
3456,47.0,70.0,0.5,56.0,17.0,56.0,0.4,1008.0,55.1,23.0,59.0,2019/5/3 3:00
3457,48.0,70.0,0.6,73.0,17.0,63.0,0.6,1007.7,55.1,23.0,59.0,2019/5/3 4:00
3458,53.0,75.0,0.6,85.0,17.0,59.0,0.4,1007.8,55.1,23.0,61.0,2019/5/3 6:00
3459,60.0,79.0,0.6,83.0,17.0,69.0,0.7,1008.2,55.1,23.0,61.0,2019/5/3 7:00
3460,52.0,73.0,1.0,41.0,17.0,122.0,0.5,1007.7,55.1,29.0,48.0,2019/5/3 10:00
3461,61.0,80.0,0.8,57.0,17.0,131.0,0.7,1007.0,55.2,29.0,53.0,2019/5/3 13:00
3462,46.0,69.0,0.5,91.0,17.0,78.0,0.3,1006.4,61.0,21.0,84.0,2019/5/3 16:00
3463,95.0,123.0,0.7,117.0,17.0,57.0,0.2,1007.4,61.4,22.0,86.0,2019/5/3 19:00
3464,96.0,127.0,0.6,91.0,17.0,36.0,0.3,1008.2,61.4,22.0,87.0,2019/5/3 21:00
3465,88.0,119.0,0.6,85.0,17.0,33.0,0.3,1008.7,61.4,21.0,86.0,2019/5/3 23:00
3466,95.0,128.0,0.5,58.0,17.0,27.0,0.8,1008.3,61.4,21.0,86.0,2019/5/4 1:00
3467,96.0,133.0,0.5,61.0,17.0,26.0,0.2,1007.9,61.4,20.0,90.0,2019/5/4 2:00
3468,76.0,101.0,0.5,69.0,16.0,29.0,0.4,1007.9,61.4,19.0,89.0,2019/5/4 4:00
3469,60.0,78.0,0.5,59.0,15.0,37.0,0.4,1009.2,61.4,20.0,85.0,2019/5/4 7:00
3470,68.0,90.0,0.8,29.0,14.0,74.0,0.3,1009.0,61.4,27.0,57.0,2019/5/4 10:00
3471,27.0,41.0,0.6,23.0,14.0,101.0,1.3,1007.5,61.4,29.0,42.0,2019/5/4 13:00
3472,41.0,68.0,0.5,45.0,14.0,50.0,0.9,1008.1,62.8,21.0,77.0,2019/5/5 0:00
3473,36.0,58.0,0.5,41.0,14.0,47.0,0.9,1007.0,62.8,21.0,77.0,2019/5/5 2:00
3474,32.0,49.0,0.5,35.0,14.0,44.0,0.7,1006.9,62.8,20.0,77.0,2019/5/5 3:00
3475,36.0,56.0,0.5,38.0,14.0,37.0,0.6,1006.9,62.8,20.0,78.0,2019/5/5 4:00
3476,38.0,58.0,0.5,39.0,14.0,28.0,0.5,1006.9,63.0,20.0,83.0,2019/5/5 6:00
3477,39.0,61.0,0.5,46.0,14.0,33.0,0.7,1007.3,63.0,20.0,82.0,2019/5/5 7:00
3478,48.0,71.0,0.5,34.0,14.0,51.0,0.9,1007.3,63.0,21.0,76.0,2019/5/5 10:00
3479,43.0,69.0,0.5,34.0,14.0,51.0,1.4,1006.7,63.1,23.0,72.0,2019/5/5 11:00
3480,48.0,71.0,0.5,28.0,14.0,64.0,0.9,1006.2,63.1,23.0,72.0,2019/5/5 13:00
3481,48.0,71.0,0.5,28.0,14.0,90.0,0.9,1005.5,63.1,24.0,68.0,2019/5/5 14:00
3482,42.0,69.0,0.5,28.0,14.0,80.0,0.6,1005.3,63.1,23.0,73.0,2019/5/5 15:00
3483,40.0,64.0,0.5,33.0,14.0,74.0,0.6,1004.9,63.1,23.0,73.0,2019/5/5 16:00
3484,38.0,61.0,0.5,45.0,14.0,76.0,0.7,1004.8,63.1,23.0,74.0,2019/5/5 17:00
3485,38.0,62.0,0.5,43.0,14.0,66.0,0.2,1004.8,63.1,22.0,75.0,2019/5/5 18:00
3486,39.0,62.0,0.5,53.0,15.0,58.0,0.5,1004.8,63.1,22.0,77.0,2019/5/5 19:00
3487,40.0,61.0,0.5,67.0,14.0,60.0,0.6,1005.8,63.3,21.0,82.0,2019/5/5 20:00
3488,41.0,65.0,0.5,49.0,14.0,44.0,0.5,1006.1,63.3,21.0,82.0,2019/5/5 22:00
3489,46.0,69.0,0.5,53.0,15.0,33.0,0.8,1005.5,64.0,20.0,89.0,2019/5/6 0:00
3490,41.0,70.0,0.5,30.0,15.0,26.0,0.4,1004.3,64.0,20.0,91.0,2019/5/6 3:00
3491,48.0,75.0,0.5,42.0,16.0,25.0,0.6,1005.6,64.0,20.0,90.0,2019/5/6 6:00
3492,44.0,70.0,0.7,28.0,14.0,75.0,1.0,1003.7,64.0,26.0,66.0,2019/5/6 15:00
3493,44.0,67.0,0.6,64.0,16.0,62.0,0.8,1003.4,64.0,24.0,75.0,2019/5/6 18:00
3494,57.0,78.0,0.6,72.0,16.0,60.0,0.9,1003.9,64.0,24.0,77.0,2019/5/6 19:00
3495,62.0,90.0,0.5,56.0,14.0,45.0,0.6,1004.3,64.0,23.0,80.0,2019/5/6 20:00
3496,63.0,89.0,0.5,53.0,15.0,39.0,0.3,1004.7,64.0,23.0,82.0,2019/5/6 21:00
3497,66.0,91.0,0.5,56.0,17.0,35.0,0.2,1004.8,64.0,23.0,82.0,2019/5/6 22:00
3498,60.0,82.0,0.5,57.0,17.0,28.0,0.7,1004.5,64.0,22.0,84.0,2019/5/6 23:00
3499,62.0,85.0,0.5,49.0,16.0,27.0,0.6,1004.3,64.0,22.0,85.0,2019/5/7 0:00
3500,63.0,90.0,0.5,47.0,17.0,26.0,0.3,1003.9,64.0,22.0,86.0,2019/5/7 1:00
3501,66.0,90.0,0.5,58.0,17.0,26.0,0.4,1003.0,64.0,22.0,88.0,2019/5/7 2:00
3502,73.0,103.0,0.5,54.0,17.0,25.0,0.4,1002.9,64.0,21.0,91.0,2019/5/7 3:00
3503,80.0,113.0,0.6,61.0,17.0,25.0,0.4,1002.5,64.0,21.0,90.0,2019/5/7 4:00
3504,79.0,109.0,0.6,70.0,17.0,26.0,0.2,1002.0,64.0,21.0,91.0,2019/5/7 5:00
3505,79.0,108.0,0.7,73.0,17.0,26.0,0.2,1002.3,64.0,22.0,90.0,2019/5/7 6:00
3506,88.0,127.0,0.9,83.0,17.0,28.0,0.6,1002.4,64.0,23.0,88.0,2019/5/7 7:00
3507,88.0,127.0,0.9,81.0,17.0,36.0,0.4,1002.6,64.0,24.0,83.0,2019/5/7 8:00
3508,80.0,124.0,0.9,89.0,17.0,43.0,0.3,1003.1,64.0,24.0,83.0,2019/5/7 9:00
3509,82.0,122.0,1.0,81.0,17.0,54.0,0.1,1002.9,64.0,25.0,80.0,2019/5/7 10:00
3510,73.0,108.0,1.0,57.0,17.0,64.0,0.3,1002.5,64.0,26.0,73.0,2019/5/7 11:00
3511,74.0,114.0,1.0,63.0,17.0,94.0,0.4,1002.1,64.4,26.0,75.0,2019/5/7 12:00
3512,77.0,111.0,0.9,73.0,17.0,99.0,0.4,1001.9,64.4,25.0,77.0,2019/5/7 13:00
3513,51.0,77.0,0.9,28.0,14.0,115.0,0.8,1001.6,64.4,28.0,63.0,2019/5/7 14:00
3514,69.0,99.0,1.3,27.0,14.0,149.0,0.9,1001.1,64.4,29.0,60.0,2019/5/7 15:00
3515,64.0,89.0,1.0,43.0,17.0,135.0,0.1,1001.1,64.5,26.0,70.0,2019/5/7 16:00
3516,56.0,84.0,0.9,41.0,16.0,109.0,0.7,1000.9,64.5,26.0,71.0,2019/5/7 17:00
3517,43.0,67.0,0.6,32.0,14.0,96.0,0.9,1001.3,64.5,25.0,70.0,2019/5/7 18:00
3518,44.0,71.0,0.6,43.0,14.0,79.0,0.6,1001.9,64.5,25.0,73.0,2019/5/7 19:00
3519,47.0,73.0,0.6,65.0,17.0,75.0,0.6,1001.5,64.5,24.0,78.0,2019/5/7 20:00
3520,48.0,73.0,0.6,64.0,17.0,68.0,0.5,1002.2,64.5,23.0,80.0,2019/5/7 21:00
3521,53.0,77.0,0.6,57.0,17.0,47.0,0.1,1002.5,64.5,23.0,83.0,2019/5/7 22:00
3522,52.0,75.0,0.6,63.0,17.0,41.0,0.6,1002.8,64.5,23.0,85.0,2019/5/7 23:00
3523,47.0,72.0,0.5,51.0,17.0,29.0,0.8,1002.9,64.5,22.0,85.0,2019/5/8 0:00
3524,52.0,74.0,0.6,54.0,17.0,27.0,0.3,1003.0,64.5,22.0,86.0,2019/5/8 1:00
3525,37.0,61.0,0.5,28.0,15.0,27.0,1.2,1003.5,64.5,21.0,89.0,2019/5/8 2:00
3526,43.0,68.0,0.5,33.0,14.0,30.0,0.8,1003.4,64.5,20.0,88.0,2019/5/8 3:00
3527,36.0,54.0,0.5,28.0,14.0,33.0,1.1,1004.0,64.5,20.0,85.0,2019/5/8 4:00
3528,28.0,42.0,0.4,28.0,14.0,40.0,1.3,1004.2,64.5,20.0,83.0,2019/5/8 5:00
3529,18.0,23.0,0.4,28.0,14.0,46.0,0.7,1004.9,64.5,19.0,85.0,2019/5/8 6:00
3530,20.0,27.0,0.4,31.0,14.0,47.0,0.3,1005.4,64.5,18.0,91.0,2019/5/8 7:00
3531,18.0,24.0,0.4,37.0,14.0,51.0,0.5,1005.8,64.5,19.0,85.0,2019/5/8 8:00
3532,30.0,44.0,0.4,28.0,14.0,50.0,0.9,1005.8,64.5,20.0,80.0,2019/5/8 9:00
3533,23.0,29.0,0.5,28.0,14.0,46.0,0.7,1006.0,64.5,21.0,73.0,2019/5/8 10:00
3534,16.0,20.0,0.5,28.0,14.0,57.0,1.3,1005.7,64.5,22.0,67.0,2019/5/8 11:00
3535,18.0,24.0,0.5,28.0,14.0,62.0,2.0,1005.4,64.5,23.0,68.0,2019/5/8 12:00
3536,23.0,30.0,0.5,28.0,14.0,69.0,1.5,1004.9,64.5,24.0,62.0,2019/5/8 13:00
3537,16.0,21.0,0.5,26.0,14.0,76.0,1.2,1004.6,64.5,23.0,65.0,2019/5/8 14:00
3538,20.0,26.0,0.5,28.0,14.0,74.0,1.7,1004.4,64.5,23.0,66.0,2019/5/8 15:00
3539,16.0,20.0,0.5,27.0,14.0,79.0,1.0,1004.4,64.5,23.0,68.0,2019/5/8 16:00
3540,20.0,25.0,0.5,28.0,14.0,84.0,2.3,1003.6,64.5,23.0,67.0,2019/5/8 17:00
3541,17.0,22.0,0.4,28.0,14.0,70.0,1.4,1003.8,64.5,22.0,71.0,2019/5/8 18:00
3542,16.0,21.0,0.5,32.0,14.0,68.0,1.5,1004.9,64.5,21.0,73.0,2019/5/8 19:00
3543,25.0,35.0,0.4,36.0,14.0,60.0,0.4,1005.2,64.5,21.0,76.0,2019/5/8 20:00
3544,17.0,22.0,0.4,38.0,14.0,57.0,0.4,1005.3,64.5,21.0,76.0,2019/5/8 21:00
3545,14.0,19.0,0.4,33.0,14.0,53.0,1.6,1005.7,64.5,20.0,77.0,2019/5/8 22:00
3546,26.0,35.0,0.4,35.0,14.0,49.0,0.3,1006.2,64.5,20.0,79.0,2019/5/8 23:00
3547,29.0,42.0,0.5,37.0,14.0,37.0,0.5,1005.8,64.5,20.0,80.0,2019/5/9 0:00
3548,31.0,46.0,0.4,35.0,14.0,34.0,0.2,1005.2,64.5,19.0,84.0,2019/5/9 1:00
3549,32.0,47.0,0.4,34.0,14.0,33.0,0.2,1004.7,64.5,19.0,85.0,2019/5/9 2:00
3550,33.0,50.0,0.4,30.0,14.0,34.0,0.2,1004.5,64.5,19.0,86.0,2019/5/9 3:00
3551,36.0,56.0,0.4,32.0,14.0,33.0,0.2,1004.4,64.5,19.0,87.0,2019/5/9 4:00
3552,36.0,53.0,0.4,33.0,14.0,28.0,0.2,1004.8,64.5,18.0,88.0,2019/5/9 5:00
3553,37.0,59.0,0.4,44.0,14.0,27.0,0.1,1004.9,64.5,19.0,88.0,2019/5/9 6:00
3554,32.0,49.0,0.5,31.0,14.0,37.0,0.1,1005.2,64.5,20.0,79.0,2019/5/9 7:00
3555,36.0,55.0,0.5,28.0,14.0,37.0,0.3,1005.7,64.5,21.0,75.0,2019/5/9 8:00
3556,36.0,55.0,0.5,28.0,14.0,48.0,1.1,1005.9,64.5,21.0,74.0,2019/5/9 9:00
3557,44.0,69.0,0.6,32.0,14.0,58.0,1.0,1005.6,64.5,23.0,70.0,2019/5/9 10:00
3558,52.0,75.0,0.8,28.0,14.0,64.0,0.4,1005.9,64.5,24.0,65.0,2019/5/9 11:00
