,PM2.5,PM10,CO,NO2,SO2,O3,����,ѹǿ,��ˮ��,�¶�,ʪ��,time,gkPM2.5
3267,56,81,0.4,41,14,37,0.3,1013.5,24.2,15,87,2019/4/17 21:00,44
3268,60,91,0.4,40,14,27,0.3,1011.6,24.2,14,93,2019/4/18 0:00,64
3269,43,72,0.4,34,14,30,0.3,1011.1,24.2,14,94,2019/4/18 1:00,65
3270,44,72,0.4,39,14,26,0.5,1009.8,24.2,14,93,2019/4/18 3:00,80
3271,43,68,0.4,47,14,26,0.4,1010.4,24.3,14,97,2019/4/18 4:00,86
3272,45,70,0.4,28,14,25,1.1,1010,26.6,14,98,2019/4/18 5:00,83
3273,26,33,0.4,30,14,25,0.5,1009.9,30,13,98,2019/4/18 6:00,89
3274,16,23,0.4,41,14,26,0.2,1010.9,45.9,13,98,2019/4/18 8:00,57
3275,24,34,0.4,47,15,27,0.5,1010.2,46.4,14,96,2019/4/18 9:00,44
3276,24,33,0.4,49,15,26,0.2,1010.7,47.3,14,97,2019/4/18 10:00,44
3277,33,50,0.4,43,16,27,0.5,1010.9,49.5,14,97,2019/4/18 11:00,29
3278,46,71,0.4,43,16,27,0.9,1010.5,49.5,14,96,2019/4/18 12:00,30
3279,42,65,0.5,46,17,29,0.3,1010.2,49.5,15,94,2019/4/18 13:00,25
3280,37,58,0.4,36,14,32,0.1,1010.2,49.5,15,91,2019/4/18 14:00,25
3281,40,60,0.5,53,17,34,0.2,1009,49.5,15,94,2019/4/18 15:00,32
3282,40,63,0.4,35,14,47,0.3,1008.9,49.5,16,85,2019/4/18 16:00,33
3283,39,59,0.4,40,14,38,0.3,1009,49.5,16,87,2019/4/18 17:00,27
3284,45,74,0.4,49,14,35,0.4,1009.4,49.5,15,94,2019/4/18 18:00,40
3285,96,124,0.4,55,14,27,0.5,1009.7,49.5,14,95,2019/4/18 19:00,46
3286,43,66,0.4,49,16,27,0.2,1010.4,49.5,14,94,2019/4/18 20:00,53
3287,70,92,0.4,49,16,26,0.1,1011,49.5,14,95,2019/4/18 21:00,59
3288,67,94,0.5,50,17,26,0.1,1011.1,49.5,14,96,2019/4/18 22:00,52
3289,44,71,0.4,48,15,26,0.8,1011.3,49.5,14,98,2019/4/18 23:00,60
3290,41,68,0.4,46,14,27,0.3,1011,49.5,14,97,2019/4/19 0:00,63
3291,44,72,0.4,33,14,25,0.1,1010.5,49.5,14,97,2019/4/19 1:00,79
3292,44,72,0.4,29,14,27,0.6,1009.9,49.5,14,96,2019/4/19 2:00,71
3293,38,61,0.4,27,14,29,0.3,1009.5,49.5,14,95,2019/4/19 3:00,67
3294,39,59,0.4,27,14,26,0.3,1009.4,49.5,14,94,2019/4/19 4:00,76
3295,40,62,0.4,27,14,25,0.1,1009.8,49.5,14,94,2019/4/19 5:00,77
3296,40,62,0.4,28,14,28,0.3,1009.9,49.5,14,93,2019/4/19 6:00,67
3297,36,58,0.4,29,14,41,0.4,1010.9,49.5,16,83,2019/4/19 8:00,57
3298,34,52,0.4,28,14,53,0.5,1011,49.5,17,79,2019/4/19 9:00,45
3299,37,60,0.4,38,14,60,1.5,1011,49.5,17,76,2019/4/19 10:00,52
3300,36,56,0.4,29,14,60,0.8,1010.9,49.5,18,74,2019/4/19 11:00,48
3301,48,70,0.5,40,14,94,0.2,1010.1,49.5,20,68,2019/4/19 12:00,40
3302,48,72,0.4,27,14,88,0.1,1009.9,49.5,19,72,2019/4/19 13:00,35
3303,32,48,0.5,27,14,78,1.6,1008.2,49.5,23,56,2019/4/19 15:00,30
3304,40,64,0.5,27,14,77,0.8,1008,49.5,21,62,2019/4/19 16:00,35
3305,40,64,0.5,33,14,74,1,1008.3,49.5,20,67,2019/4/19 17:00,38
3306,44,71,0.5,67,16,56,0.3,1009,49.5,18,78,2019/4/19 19:00,21
3307,53,80,0.5,93,17,31,0.1,1010.7,49.5,17,84,2019/4/19 23:00,49
3308,51,76,0.7,101,17,37,0.4,1010.4,49.5,17,86,2019/4/20 0:00,60
3309,52,77,0.5,75,17,27,0.3,1010.3,49.5,16,89,2019/4/20 1:00,64
3310,42,66,0.5,86,17,31,0.3,1009.9,49.5,16,90,2019/4/20 4:00,56
3311,72,97,0.5,68,16,53,1,1011,49.5,18,81,2019/4/20 7:00,64
3312,71,100,0.9,31,16,81,1.4,1012.5,49.5,24,53,2019/4/20 10:00,51
3313,27,38,0.5,24,14,108,0.4,1012.2,49.5,26,29,2019/4/20 13:00,47
3314,32,49,0.4,36,14,106,0.5,1012.6,49.6,20,48,2019/4/20 19:00,47
3315,28,41,0.4,30,14,117,0.6,1013.3,49.6,20,52,2019/4/20 20:00,33
3316,34,55,0.5,75,17,71,0.2,1014.3,49.6,17,62,2019/4/20 22:00,28
3317,36,54,0.5,83,17,43,0.3,1014.5,49.6,16,69,2019/4/20 23:00,35
3318,42,65,0.5,115,17,44,0.4,1014.5,49.6,15,75,2019/4/21 0:00,28
3319,40,62,0.5,94,17,32,0.3,1013.9,49.6,15,79,2019/4/21 1:00,22
3320,40,61,0.5,82,17,36,0.3,1013.7,49.6,14,81,2019/4/21 2:00,21
3321,39,60,0.5,68,17,28,0.2,1014,49.6,14,82,2019/4/21 3:00,22
3322,38,60,0.5,68,17,26,0.3,1014.4,49.6,14,84,2019/4/21 4:00,25
3323,40,63,0.5,74,17,26,0.2,1015.2,49.6,15,83,2019/4/21 6:00,28
3324,42,67,0.5,103,17,37,0.4,1015.8,49.6,18,73,2019/4/21 7:00,33
3325,26,36,0.5,26,14,95,0.9,1015.9,49.6,26,28,2019/4/21 10:00,61
3326,14,20,0.4,23,14,104,1.2,1015,49.7,28,18,2019/4/21 13:00,49
3327,30,49,0.5,67,17,88,0.2,1014,49.7,21,34,2019/4/21 19:00,21
3328,37,59,0.6,131,17,59,0.1,1015.9,49.7,17,54,2019/4/21 23:00,34
3329,42,66,0.5,54,17,54,0.3,1015,49.7,16,54,2019/4/22 2:00,25
3330,38,61,0.4,54,17,38,0.3,1015.3,49.7,15,60,2019/4/22 4:00,20
3331,42,66,0.5,79,17,32,0.2,1016,49.7,14,65,2019/4/22 5:00,18
3332,36,57,0.5,51,14,58,0.2,1017.6,49.7,23,38,2019/4/22 8:00,34
3333,15,19,0.4,25,14,58,1.3,1017.7,49.7,25,21,2019/4/22 9:00,31
3334,24,34,0.5,24,14,67,0.9,1017.7,49.7,26,23,2019/4/22 10:00,34
3335,20,26,0.5,25,14,83,0.6,1017.3,49.7,27,21,2019/4/22 11:00,37
3336,15,21,0.4,22,14,106,0.9,1014.9,49.9,30,15,2019/4/22 14:00,36
3337,15,20,0.4,21,14,118,1.2,1014,50,30,15,2019/4/22 15:00,41
3338,21,28,0.4,21,14,118,1.1,1013.8,50.1,30,15,2019/4/22 16:00,44
3339,26,36,0.4,21,14,132,0.8,1013.9,50.1,29,18,2019/4/22 17:00,55
3340,25,37,0.4,24,14,143,0.6,1013.8,50.1,26,22,2019/4/22 18:00,58
3341,26,37,0.4,25,14,134,0.8,1014.4,50.1,23,25,2019/4/22 19:00,42
3342,24,30,0.4,25,14,82,0.8,1015.9,50.1,22,19,2019/4/22 22:00,28
3343,22,28,0.4,27,14,86,1.3,1014.5,50.1,20,35,2019/4/23 0:00,20
3344,23,31,0.4,27,14,78,0.9,1014.4,50.1,19,38,2019/4/23 2:00,24
3345,24,30,0.4,27,14,45,0.2,1014,50.1,17,39,2019/4/23 5:00,22
3346,29,42,0.4,38,16,54,0.2,1014.4,50.1,17,45,2019/4/23 6:00,30
3347,26,41,0.4,46,14,76,0.5,1014.3,50.1,21,38,2019/4/23 7:00,53
3348,27,40,0.4,26,14,88,0.8,1014.3,50.1,24,24,2019/4/23 8:00,49
3349,24,38,0.5,25,14,90,1,1014.5,50.2,25,27,2019/4/23 9:00,51
3350,27,42,0.5,24,14,95,2,1014.1,50.2,27,24,2019/4/23 10:00,37
3351,22,30,0.5,17,14,116,1.6,1010.7,50.5,31,16,2019/4/23 14:00,19
3352,28,40,0.5,18,14,140,0.9,1010.2,50.5,31,18,2019/4/23 15:00,34
3353,34,50,0.5,21,14,149,0.6,1010,50.5,30,20,2019/4/23 17:00,33
3354,34,51,0.5,23,14,136,0.2,1010.4,50.5,26,25,2019/4/23 18:00,37
3355,21,31,0.4,25,14,95,0.9,1012.1,50.5,23,23,2019/4/23 21:00,38
3356,30,45,0.4,27,14,82,1,1012,50.5,21,37,2019/4/24 0:00,33
3357,31,47,0.4,33,16,49,0.1,1011.6,50.5,18,47,2019/4/24 3:00,35
3358,35,53,0.5,58,17,58,0.3,1012.3,50.5,21,44,2019/4/24 7:00,48
3359,36,56,0.5,40,14,66,0.7,1011.9,50.5,24,36,2019/4/24 8:00,48
3360,36,55,0.5,27,14,72,1.1,1011.6,50.5,27,33,2019/4/24 9:00,54
3361,37,59,0.6,26,14,88,1.4,1011.7,50.5,28,31,2019/4/24 10:00,51
3362,38,59,0.6,24,14,97,1,1011.2,50.5,29,30,2019/4/24 11:00,42
3363,40,63,0.7,22,14,114,0.6,1010.7,50.5,30,27,2019/4/24 12:00,40
3364,41,66,0.6,21,14,138,0.8,1010.2,50.5,29,29,2019/4/24 13:00,46
3365,44,68,0.5,23,14,137,0.4,1009.9,50.5,29,30,2019/4/24 14:00,38
3366,53,74,0.7,27,17,138,0.5,1010.3,50.5,27,35,2019/4/24 16:00,32
3367,48,73,0.6,31,17,125,0.2,1010.5,50.5,26,38,2019/4/24 17:00,31
3368,28,40,0.5,35,16,72,0.2,1012.2,50.5,23,38,2019/4/24 20:00,35
3369,34,52,0.4,41,14,58,1.1,1014.8,50.5,18,53,2019/4/25 0:00,42
3370,42,65,0.4,42,14,64,0.8,1015.4,50.5,17,58,2019/4/25 2:00,34
3371,49,74,0.4,36,14,79,0.8,1015.9,50.5,16,61,2019/4/25 3:00,41
3372,60,82,0.4,40,14,84,0.6,1017.2,50.6,15,74,2019/4/25 5:00,41
3373,28,39,0.4,28,14,46,1.8,1019.8,50.6,16,65,2019/4/25 8:00,71
3374,21,31,0.4,27,14,50,2.3,1020,50.7,17,58,2019/4/25 9:00,83
3375,18,26,0.4,26,14,40,1.7,1020.1,50.7,19,44,2019/4/25 10:00,93
3376,16,23,0.4,25,14,48,1,1019.9,50.7,21,34,2019/4/25 11:00,93
3377,11,16,0.4,25,14,62,2.1,1019.1,50.8,21,31,2019/4/25 13:00,64
3378,10,13,0.4,25,14,63,1.3,1018.3,50.8,21,29,2019/4/25 14:00,57
3379,8,13,0.4,26,14,58,1.1,1017.5,50.8,19,28,2019/4/25 17:00,43
3380,10,14,0.4,27,14,47,0.8,1018.6,50.9,17,34,2019/4/25 20:00,23
3381,10,14,0.4,28,14,46,0.6,1019.2,50.9,14,47,2019/4/25 23:00,26
3382,14,19,0.4,28,14,35,0.5,1019.1,50.9,14,50,2019/4/26 0:00,19
3383,12,21,0.4,29,14,32,0.4,1018.2,50.9,13,52,2019/4/26 2:00,31
3384,11,14,0.4,38,14,26,0.2,1017.7,50.9,13,56,2019/4/26 3:00,25
3385,14,21,0.4,35,14,26,0.4,1018.2,50.9,12,56,2019/4/26 5:00,20
3386,20,25,0.5,54,16,30,0.6,1018.8,50.9,18,36,2019/4/26 8:00,22
3387,16,20,0.5,25,14,64,0.5,1017.7,50.9,22,22,2019/4/26 11:00,19
3388,17,25,0.4,24,14,101,0.8,1015.4,51,23,19,2019/4/26 14:00,18
3389,24,31,0.4,25,14,96,0.5,1014.6,51,22,23,2019/4/26 15:00,21
3390,23,31,0.4,25,14,93,0.7,1014,51,20,25,2019/4/26 17:00,27
3391,25,38,0.4,27,14,90,0.5,1014,51,20,26,2019/4/26 18:00,17
3392,28,42,0.4,27,14,80,0.2,1014.4,51,18,32,2019/4/26 20:00,20
3393,30,46,0.4,77,16,46,0.1,1014.6,51,17,40,2019/4/26 23:00,29
3394,26,38,0.4,89,16,42,0.5,1014.4,51,17,40,2019/4/27 0:00,21
3395,21,29,0.4,42,14,35,0.5,1013.8,51,17,41,2019/4/27 1:00,32
3396,20,26,0.4,37,14,43,0.7,1012.9,51,16,46,2019/4/27 3:00,21
3397,19,24,0.4,38,14,34,0.3,1012.8,51,16,48,2019/4/27 4:00,25
3398,24,37,0.4,84,17,26,0.5,1013,51,16,46,2019/4/27 7:00,25
3399,21,29,0.4,26,14,48,2.2,1011,51,20,28,2019/4/27 10:00,25
3400,20,26,0.4,25,14,74,0.8,1008.7,51.1,24,23,2019/4/27 13:00,30
3401,16,23,0.4,21,14,96,0.8,1006.5,51.1,27,19,2019/4/27 16:00,32
3402,26,35,0.5,37,16,83,0.2,1007.2,51.1,21,30,2019/4/27 19:00,24
3403,30,49,0.5,101,17,53,0.2,1008.7,51.1,19,44,2019/4/27 22:00,25
3404,29,44,0.5,138,17,44,0.3,1008.9,51.1,18,47,2019/4/27 23:00,28
3405,29,46,0.5,99,17,45,0.4,1008.3,51.1,18,49,2019/4/28 1:00,33
3406,32,51,0.4,129,17,45,0.4,1008.3,51.1,17,51,2019/4/28 2:00,37
3407,37,58,0.4,138,17,40,0.4,1008,51.1,16,56,2019/4/28 3:00,33
3408,38,62,0.4,103,17,40,0.3,1008.1,51.1,16,60,2019/4/28 4:00,41
3409,39,60,0.5,130,17,26,0.1,1008.5,51.1,15,65,2019/4/28 5:00,34
3410,40,63,0.6,59,17,72,0.2,1008.8,51.1,25,40,2019/4/28 9:00,46
3411,36,57,0.6,38,15,76,0.5,1008.8,52.5,26,35,2019/4/28 10:00,55
3412,58,78,0.5,24,14,100,0.4,1008.5,53.9,26,31,2019/4/28 11:00,38
3413,34,55,0.7,20,14,130,0.6,1007.4,55,29,25,2019/4/28 13:00,60
3414,36,55,0.7,22,14,156,0.3,1006.4,55,29,25,2019/4/28 14:00,60
3415,37,56,0.5,26,14,146,0.5,1006.3,55,26,32,2019/4/28 17:00,49
3416,39,59,0.5,37,17,133,1.1,1007.9,55,23,42,2019/4/28 20:00,33
3417,40,64,0.5,58,17,80,0.1,1008.5,55,21,48,2019/4/28 23:00,41
3418,66,88,0.5,71,17,80,0.3,1008.7,55,20,59,2019/4/29 0:00,34
3419,36,55,0.7,20,14,140,0.8,1008.1,55,31,25,2019/4/29 13:00,16
3420,32,47,0.6,20,14,138,1.9,1007,55,31,25,2019/4/29 16:00,39
3421,54,76,0.8,90,17,81,0.3,1008.9,55,23,50,2019/4/29 22:00,38
3422,61,80,0.8,86,17,40,0.2,1009.6,55,20,65,2019/4/30 2:00,20
3423,70,91,1,27,17,146,1.1,1010.9,55,29,40,2019/4/30 10:00,28
3424,34,51,0.8,17,14,134,0.3,1009,55,33,24,2019/4/30 13:00,38
3425,59,80,0.7,116,17,105,0.4,1009.3,55.1,24,48,2019/4/30 22:00,38
3426,58,78,0.6,100,17,111,0.8,1009.1,55.1,24,49,2019/4/30 23:00,43
3427,68,88,0.6,112,17,90,0.4,1009.4,55.1,23,53,2019/5/1 0:00,38
3428,65,83,0.6,89,17,75,0.3,1008.8,55.1,22,57,2019/5/1 1:00,40
3429,71,91,0.6,73,17,62,0.2,1008.6,55.1,22,61,2019/5/1 2:00,37
3430,72,91,0.6,73,17,51,0.2,1008.9,55.1,21,62,2019/5/1 3:00,31
3431,70,89,0.6,85,17,42,0.3,1009,55.1,21,65,2019/5/1 4:00,30
3432,73,94,0.7,99,17,36,0.1,1009.2,55.1,20,67,2019/5/1 5:00,28
3433,80,106,0.6,87,17,72,0.5,1009.8,55.1,21,66,2019/5/1 6:00,44
3434,70,92,1,51,17,121,0.6,1009.9,55.1,30,40,2019/5/1 9:00,85
3435,61,80,1,25,16,155,1.1,1009.8,55.1,32,38,2019/5/1 10:00,58
3436,51,73,0.9,22,14,180,0.6,1009.3,55.1,33,33,2019/5/1 11:00,35
3437,52,72,0.9,21,14,194,0.3,1008.5,55.1,33,36,2019/5/1 12:00,32
3438,43,66,0.9,21,16,178,1.5,1007.7,55.1,33,34,2019/5/1 13:00,33
3439,43,65,0.9,20,14,177,0.4,1007.6,55.1,33,32,2019/5/1 14:00,29
3440,44,67,0.8,23,17,165,0.6,1007.1,55.1,31,37,2019/5/1 16:00,31
3441,49,71,0.8,27,17,168,0.5,1007.1,55.1,30,43,2019/5/1 17:00,17
3442,63,80,0.7,63,17,165,0.5,1008.4,55.1,27,55,2019/5/1 20:00,29
3443,40,61,0.5,34,16,94,0.3,1009.1,55.1,25,48,2019/5/1 23:00,42
3444,68,88,0.6,112,17,90,0.4,1009.4,55.1,23,53,2019/5/2 0:00,44
3445,71,91,0.6,73,17,62,0.2,1008.6,55.1,22,61,2019/5/2 2:00,38
3446,72,91,0.6,73,17,51,0.2,1008.9,55.1,21,62,2019/5/2 3:00,34
3447,73,94,0.7,99,17,36,0.1,1009.2,55.1,20,67,2019/5/2 5:00,36
3448,68,87,0.9,111,17,106,0.4,1010.3,55.1,28,45,2019/5/2 8:00,28
3449,51,73,0.9,22,14,180,0.6,1009.3,55.1,33,33,2019/5/2 11:00,19
3450,43,65,0.9,20,14,177,0.4,1007.6,55.1,33,32,2019/5/2 14:00,25
3451,49,71,0.8,27,17,168,0.5,1007.1,55.1,30,43,2019/5/2 17:00,29
3452,63,80,0.7,63,17,165,0.5,1008.4,55.1,27,55,2019/5/2 20:00,40
3453,40,61,0.5,34,16,94,0.3,1009.1,55.1,25,48,2019/5/2 23:00,47
3454,41,65,0.5,58,16,92,0.6,1009,55.1,25,53,2019/5/3 0:00,43
3455,41,66,0.5,70,17,67,0.3,1008.2,55.1,24,58,2019/5/3 2:00,49
3456,47,70,0.5,56,17,56,0.4,1008,55.1,23,59,2019/5/3 3:00,43
3457,48,70,0.6,73,17,63,0.6,1007.7,55.1,23,59,2019/5/3 4:00,46
3458,53,75,0.6,85,17,59,0.4,1007.8,55.1,23,61,2019/5/3 6:00,50
3459,60,79,0.6,83,17,69,0.7,1008.2,55.1,23,61,2019/5/3 7:00,44
3460,52,73,1,41,17,122,0.5,1007.7,55.1,29,48,2019/5/3 10:00,25
3461,61,80,0.8,57,17,131,0.7,1007,55.2,29,53,2019/5/3 13:00,12
3462,46,69,0.5,91,17,78,0.3,1006.4,61,21,84,2019/5/3 16:00,17
3463,95,123,0.7,117,17,57,0.2,1007.4,61.4,22,86,2019/5/3 19:00,31
3464,96,127,0.6,91,17,36,0.3,1008.2,61.4,22,87,2019/5/3 21:00,17
3465,88,119,0.6,85,17,33,0.3,1008.7,61.4,21,86,2019/5/3 23:00,19
3466,95,128,0.5,58,17,27,0.8,1008.3,61.4,21,86,2019/5/4 1:00,16
3467,96,133,0.5,61,17,26,0.2,1007.9,61.4,20,90,2019/5/4 2:00,22
3468,76,101,0.5,69,16,29,0.4,1007.9,61.4,19,89,2019/5/4 4:00,15
3469,60,78,0.5,59,15,37,0.4,1009.2,61.4,20,85,2019/5/4 7:00,23
3470,68,90,0.8,29,14,74,0.3,1009,61.4,27,57,2019/5/4 10:00,23
3471,27,41,0.6,23,14,101,1.3,1007.5,61.4,29,42,2019/5/4 13:00,19
3472,41,68,0.5,45,14,50,0.9,1008.1,62.8,21,77,2019/5/5 0:00,17
3473,36,58,0.5,41,14,47,0.9,1007,62.8,21,77,2019/5/5 2:00,27
3474,32,49,0.5,35,14,44,0.7,1006.9,62.8,20,77,2019/5/5 3:00,30
3475,36,56,0.5,38,14,37,0.6,1006.9,62.8,20,78,2019/5/5 4:00,26
3476,38,58,0.5,39,14,28,0.5,1006.9,63,20,83,2019/5/5 6:00,26
3477,39,61,0.5,46,14,33,0.7,1007.3,63,20,82,2019/5/5 7:00,29
3478,48,71,0.5,34,14,51,0.9,1007.3,63,21,76,2019/5/5 10:00,42
3479,43,69,0.5,34,14,51,1.4,1006.7,63.1,23,72,2019/5/5 11:00,45
3480,48,71,0.5,28,14,64,0.9,1006.2,63.1,23,72,2019/5/5 13:00,51
3481,48,71,0.5,28,14,90,0.9,1005.5,63.1,24,68,2019/5/5 14:00,54
3482,42,69,0.5,28,14,80,0.6,1005.3,63.1,23,73,2019/5/5 15:00,57
3483,40,64,0.5,33,14,74,0.6,1004.9,63.1,23,73,2019/5/5 16:00,63
3484,38,61,0.5,45,14,76,0.7,1004.8,63.1,23,74,2019/5/5 17:00,62
3485,38,62,0.5,43,14,66,0.2,1004.8,63.1,22,75,2019/5/5 18:00,45
3486,39,62,0.5,53,15,58,0.5,1004.8,63.1,22,77,2019/5/5 19:00,36
3487,40,61,0.5,67,14,60,0.6,1005.8,63.3,21,82,2019/5/5 20:00,33
3488,41,65,0.5,49,14,44,0.5,1006.1,63.3,21,82,2019/5/5 22:00,28
3489,46,69,0.5,53,15,33,0.8,1005.5,64,20,89,2019/5/6 0:00,31
3490,41,70,0.5,30,15,26,0.4,1004.3,64,20,91,2019/5/6 3:00,43
3491,48,75,0.5,42,16,25,0.6,1005.6,64,20,90,2019/5/6 6:00,35
3492,44,70,0.7,28,14,75,1,1003.7,64,26,66,2019/5/6 15:00,16
3493,44,67,0.6,64,16,62,0.8,1003.4,64,24,75,2019/5/6 18:00,16
3494,57,78,0.6,72,16,60,0.9,1003.9,64,24,77,2019/5/6 19:00,18
3495,62,90,0.5,56,14,45,0.6,1004.3,64,23,80,2019/5/6 20:00,18
3496,63,89,0.5,53,15,39,0.3,1004.7,64,23,82,2019/5/6 21:00,16
3497,66,91,0.5,56,17,35,0.2,1004.8,64,23,82,2019/5/6 22:00,13
3498,60,82,0.5,57,17,28,0.7,1004.5,64,22,84,2019/5/6 23:00,14
3499,62,85,0.5,49,16,27,0.6,1004.3,64,22,85,2019/5/7 0:00,16
3500,63,90,0.5,47,17,26,0.3,1003.9,64,22,86,2019/5/7 1:00,13
3501,66,90,0.5,58,17,26,0.4,1003,64,22,88,2019/5/7 2:00,8
3502,73,103,0.5,54,17,25,0.4,1002.9,64,21,91,2019/5/7 3:00,17
3503,80,113,0.6,61,17,25,0.4,1002.5,64,21,90,2019/5/7 4:00,23
3504,79,109,0.6,70,17,26,0.2,1002,64,21,91,2019/5/7 5:00,18
3505,79,108,0.7,73,17,26,0.2,1002.3,64,22,90,2019/5/7 6:00,11
3506,88,127,0.9,83,17,28,0.6,1002.4,64,23,88,2019/5/7 7:00,10
3507,88,127,0.9,81,17,36,0.4,1002.6,64,24,83,2019/5/7 8:00,22
3508,80,124,0.9,89,17,43,0.3,1003.1,64,24,83,2019/5/7 9:00,22
3509,82,122,1,81,17,54,0.1,1002.9,64,25,80,2019/5/7 10:00,12
3510,73,108,1,57,17,64,0.3,1002.5,64,26,73,2019/5/7 11:00,16
3511,74,114,1,63,17,94,0.4,1002.1,64.4,26,75,2019/5/7 12:00,22
3512,77,111,0.9,73,17,99,0.4,1001.9,64.4,25,77,2019/5/7 13:00,20
3513,51,77,0.9,28,14,115,0.8,1001.6,64.4,28,63,2019/5/7 14:00,15
3514,69,99,1.3,27,14,149,0.9,1001.1,64.4,29,60,2019/5/7 15:00,15
3515,64,89,1,43,17,135,0.1,1001.1,64.5,26,70,2019/5/7 16:00,26
3516,56,84,0.9,41,16,109,0.7,1000.9,64.5,26,71,2019/5/7 17:00,38
3517,43,67,0.6,32,14,96,0.9,1001.3,64.5,25,70,2019/5/7 18:00,35
3518,44,71,0.6,43,14,79,0.6,1001.9,64.5,25,73,2019/5/7 19:00,30
3519,47,73,0.6,65,17,75,0.6,1001.5,64.5,24,78,2019/5/7 20:00,29
3520,48,73,0.6,64,17,68,0.5,1002.2,64.5,23,80,2019/5/7 21:00,30
3521,53,77,0.6,57,17,47,0.1,1002.5,64.5,23,83,2019/5/7 22:00,30
3522,52,75,0.6,63,17,41,0.6,1002.8,64.5,23,85,2019/5/7 23:00,33
3523,47,72,0.5,51,17,29,0.8,1002.9,64.5,22,85,2019/5/8 0:00,31
3524,52,74,0.6,54,17,27,0.3,1003,64.5,22,86,2019/5/8 1:00,20
3525,37,61,0.5,28,15,27,1.2,1003.5,64.5,21,89,2019/5/8 2:00,17
3526,43,68,0.5,33,14,30,0.8,1003.4,64.5,20,88,2019/5/8 3:00,18
3527,36,54,0.5,28,14,33,1.1,1004,64.5,20,85,2019/5/8 4:00,18
3528,28,42,0.4,28,14,40,1.3,1004.2,64.5,20,83,2019/5/8 5:00,23
3529,18,23,0.4,28,14,46,0.7,1004.9,64.5,19,85,2019/5/8 6:00,26
3530,20,27,0.4,31,14,47,0.3,1005.4,64.5,18,91,2019/5/8 7:00,27
3531,18,24,0.4,37,14,51,0.5,1005.8,64.5,19,85,2019/5/8 8:00,31
3532,30,44,0.4,28,14,50,0.9,1005.8,64.5,20,80,2019/5/8 9:00,30
3533,23,29,0.5,28,14,46,0.7,1006,64.5,21,73,2019/5/8 10:00,23
3534,16,20,0.5,28,14,57,1.3,1005.7,64.5,22,67,2019/5/8 11:00,20
3535,18,24,0.5,28,14,62,2,1005.4,64.5,23,68,2019/5/8 12:00,22
3536,23,30,0.5,28,14,69,1.5,1004.9,64.5,24,62,2019/5/8 13:00,18
3537,16,21,0.5,26,14,76,1.2,1004.6,64.5,23,65,2019/5/8 14:00,19
3538,20,26,0.5,28,14,74,1.7,1004.4,64.5,23,66,2019/5/8 15:00,20
3539,16,20,0.5,27,14,79,1,1004.4,64.5,23,68,2019/5/8 16:00,20
3540,20,25,0.5,28,14,84,2.3,1003.6,64.5,23,67,2019/5/8 17:00,21
3541,17,22,0.4,28,14,70,1.4,1003.8,64.5,22,71,2019/5/8 18:00,24
3542,16,21,0.5,32,14,68,1.5,1004.9,64.5,21,73,2019/5/8 19:00,34
3543,25,35,0.4,36,14,60,0.4,1005.2,64.5,21,76,2019/5/8 20:00,40
3544,17,22,0.4,38,14,57,0.4,1005.3,64.5,21,76,2019/5/8 21:00,35
3545,14,19,0.4,33,14,53,1.6,1005.7,64.5,20,77,2019/5/8 22:00,32
3546,26,35,0.4,35,14,49,0.3,1006.2,64.5,20,79,2019/5/8 23:00,34
3547,29,42,0.5,37,14,37,0.5,1005.8,64.5,20,80,2019/5/9 0:00,37
3548,31,46,0.4,35,14,34,0.2,1005.2,64.5,19,84,2019/5/9 1:00,40
3549,32,47,0.4,34,14,33,0.2,1004.7,64.5,19,85,2019/5/9 2:00,38
3550,33,50,0.4,30,14,34,0.2,1004.5,64.5,19,86,2019/5/9 3:00,34
3551,36,56,0.4,32,14,33,0.2,1004.4,64.5,19,87,2019/5/9 4:00,37
3552,36,53,0.4,33,14,28,0.2,1004.8,64.5,18,88,2019/5/9 5:00,44
3553,37,59,0.4,44,14,27,0.1,1004.9,64.5,19,88,2019/5/9 6:00,45
3554,32,49,0.5,31,14,37,0.1,1005.2,64.5,20,79,2019/5/9 7:00,49
3555,36,55,0.5,28,14,37,0.3,1005.7,64.5,21,75,2019/5/9 8:00,48
3556,36,55,0.5,28,14,48,1.1,1005.9,64.5,21,74,2019/5/9 9:00,39
3557,44,69,0.6,32,14,58,1,1005.6,64.5,23,70,2019/5/9 10:00,41
3558,52,75,0.8,28,14,64,0.4,1005.9,64.5,24,65,2019/5/9 11:00,39
3559,105,152,1.7,30,17,68,1.5,1006,64.5,23,67,2019/5/9 12:00,33
3560,40,64,0.8,26,14,90,0.8,1005.7,64.5,26,58,2019/5/9 13:00,34
3561,40,62,0.9,27,14,82,0.8,1005.1,64.5,28,54,2019/5/9 14:00,37
3562,41,63,1.2,26,14,80,0.7,1004.8,64.5,28,53,2019/5/9 15:00,41
3563,32,50,0.9,26,14,83,0.4,1004.5,64.5,30,47,2019/5/9 16:00,42
3564,36,57,0.8,27,14,102,0.4,1004.8,64.5,28,53,2019/5/9 17:00,40
3565,36,56,0.6,28,14,97,0.7,1005.5,64.5,26,57,2019/5/9 18:00,44
3566,36,54,0.5,41,16,76,0.3,1006.2,64.5,25,63,2019/5/9 19:00,54
3567,35,53,0.6,55,17,61,0.1,1007.2,64.5,24,66,2019/5/9 20:00,52
